Date,Open,High,Low,Close,Adj Close,Volume
2018-03-06,130.000000,130.199997,127.919998,128.220001,121.414795,5546500
2018-03-07,127.480003,129.330002,127.269997,129.039993,122.191269,6391700
2018-03-08,129.330002,132.300003,129.330002,132.059998,125.050972,6423400
2018-03-09,132.509995,133.820007,131.559998,133.800003,126.698639,7557800
2018-03-12,133.800003,134.229996,132.320007,132.630005,125.590721,4942000
2018-03-13,133.800003,135.389999,133.449997,134.350006,127.219460,9152300
2018-03-14,135.240005,135.699997,131.899994,132.320007,125.297203,6770600
2018-03-15,132.550003,134.240005,132.470001,133.059998,125.997902,6147200
2018-03-16,133.160004,134.399994,132.100006,133.679993,126.584999,14233500
2018-03-19,133.350006,133.470001,129.360001,130.240005,123.327583,6017000
2018-03-20,130.779999,131.779999,129.380005,131.210007,124.246101,6214300
2018-03-21,131.399994,132.779999,130.660004,131.190002,124.227158,5158700
2018-03-22,130.470001,130.679993,127.099998,127.379997,120.619370,7560100
2018-03-23,127.629997,127.800003,124.900002,125.099998,118.460381,8452500
2018-03-26,126.410004,127.540001,125.209999,127.389999,120.628830,8358200
2018-03-27,127.110001,129.100006,126.389999,127.209999,120.458382,7789900
2018-03-28,127.629997,129.020004,127.209999,127.449997,120.685654,6868500
2018-03-29,127.970001,128.759995,126.820000,128.149994,121.348495,6119400
2018-04-02,127.820000,127.879997,123.540001,124.559998,117.949036,8916900
2018-04-03,125.180000,128.490005,124.680000,128.350006,121.537888,8035000
2018-04-04,126.900002,131.119995,126.389999,130.410004,123.488564,7717100
2018-04-05,130.410004,131.199997,129.500000,130.710007,123.772644,5621700
2018-04-06,130.220001,130.639999,126.410004,128.100006,121.301163,6399300
2018-04-09,128.649994,131.139999,127.680000,129.479996,122.607925,6395800
2018-04-10,130.250000,130.910004,129.289993,130.250000,123.337036,6019300
2018-04-11,129.139999,130.350006,129.029999,129.630005,122.749962,4575400
2018-04-12,130.089996,131.309998,129.860001,130.429993,123.507492,4559800
2018-04-13,131.089996,131.419998,129.630005,130.619995,123.687401,4742300
2018-04-16,131.410004,132.880005,131.279999,131.759995,124.766899,6379600
2018-04-17,132.110001,132.199997,128.809998,130.539993,123.611656,11008700
2018-04-18,129.690002,129.899994,126.940002,127.720001,120.941322,9383600
2018-04-19,127.629997,128.270004,126.889999,127.550003,120.780357,5959500
2018-04-20,128.000000,128.300003,126.169998,126.660004,119.937584,7743900
2018-04-23,126.879997,127.300003,125.779999,126.830002,120.098564,7501900
2018-04-24,126.940002,127.459999,125.309998,126.190002,119.492531,6577500
2018-04-25,125.910004,126.849998,125.279999,126.760002,120.032295,5859600
2018-04-26,126.620003,129.220001,126.620003,128.009995,121.215927,8211100
2018-04-27,127.730003,128.789993,127.500000,128.270004,121.462143,4266800
2018-04-30,128.860001,128.979996,126.489998,126.489998,119.776611,8219400
2018-05-01,126.320000,126.639999,124.970001,126.010002,119.322083,5122600
2018-05-02,125.519997,126.180000,123.199997,123.500000,116.945297,7390800
2018-05-03,123.300003,123.690002,121.279999,123.029999,116.500244,7282900
2018-05-04,122.599998,124.510002,121.800003,124.190002,117.598679,6127600
2018-05-07,124.139999,125.239998,123.320000,123.589996,117.030525,6707900
2018-05-08,122.860001,123.489998,121.690002,122.610001,116.102539,5951800
2018-05-09,122.989998,124.050003,122.529999,123.510002,116.954765,6808600
2018-05-10,124.220001,126.050003,124.000000,125.349998,118.697105,4948000
2018-05-11,125.769997,127.599998,125.760002,127.239998,120.486801,5716700
2018-05-14,127.349998,127.610001,125.599998,126.059998,119.369431,6101600
2018-05-15,125.540001,125.830002,124.400002,125.129997,118.488785,5875700
2018-05-16,125.440002,125.900002,125.000000,125.349998,118.697105,3818100
2018-05-17,125.489998,125.589996,123.550003,123.849998,117.276733,6473400
2018-05-18,123.779999,124.440002,123.279999,124.239998,117.646011,5433900
2018-05-21,124.620003,124.989998,123.320000,123.720001,117.153633,5558700
2018-05-22,123.800003,124.239998,122.760002,122.910004,116.386612,7172700
2018-05-23,122.870003,123.970001,122.739998,123.449997,116.897949,4940800
2018-05-24,123.220001,123.389999,121.550003,122.250000,115.761642,6923600
2018-05-25,121.559998,122.800003,121.129997,121.470001,115.876129,4594800
2018-05-29,120.500000,120.800003,118.620003,119.400002,113.901443,9821900
2018-05-30,120.120003,121.580002,119.540001,120.970001,115.399147,6423700
2018-05-31,120.919998,121.250000,119.540001,119.620003,114.111313,10337500
2018-06-01,120.379997,121.320000,119.970001,121.260002,115.675797,5741000
2018-06-04,121.849998,122.370003,121.019997,121.949997,116.334015,4853000
2018-06-05,122.050003,122.559998,120.900002,121.480003,115.885658,5125400
2018-06-06,121.970001,122.790001,121.459999,122.790001,117.135323,6799300
2018-06-07,123.000000,123.489998,122.269997,123.330002,117.650459,7414100
2018-06-08,123.360001,124.849998,123.330002,124.059998,118.346848,6208100
2018-06-11,124.269997,124.339996,122.550003,122.660004,117.011322,5571400
2018-06-12,123.160004,123.180000,121.949997,122.540001,116.896835,5227300
2018-06-13,123.150002,124.089996,122.459999,122.629997,116.982689,5836900
2018-06-14,122.709999,123.150002,122.089996,122.410004,116.772835,5239200
2018-06-15,122.099998,122.730003,121.239998,122.610001,116.963608,13173500
2018-06-18,121.610001,121.809998,120.250000,121.320000,115.733017,6787400
2018-06-19,120.660004,123.169998,120.570000,122.570000,116.925453,8572400
2018-06-20,122.419998,122.660004,121.660004,122.040001,116.419876,6277200
2018-06-21,121.830002,122.239998,121.110001,121.449997,115.857040,4417200
2018-06-22,121.680000,123.379997,121.650002,122.839996,117.183014,9501400
2018-06-25,122.820000,123.430000,121.510002,122.589996,116.944542,8170500
2018-06-26,122.489998,122.889999,121.599998,122.349998,116.715591,5496400
2018-06-27,122.129997,122.970001,121.449997,121.610001,116.009659,5666000
2018-06-28,121.779999,122.410004,121.070000,122.000000,116.381706,5296800
2018-06-29,122.239998,123.180000,121.190002,121.339996,115.752090,7308700
